"","ballot_ID","state","county","voted_2016","student_loan","faminc","child_u18","followed_event_fb","education","employment","social_media","marital_status","home_owner_status","voted_2012","birth_year","vote_method","health_insurance"
"1412","14344","Florida","Palm Beach FL","republican","yes",4,"no","No","highschool","employed","Yes","Separated","own","democrat",NA,"in person ","no"
"1413","93278","Florida","Polk FL","republican","no",32,"no",NA,"highschool","unemployed","No","Divorced","own","republican",NA,"by mail","no"
"1414","81783","Pennsylvania","Westmoreland PA","republican","no",10,"no",NA,"highschool","employed","No","Married","own","republican",NA,"by mail","no"
"1415","79251","Pennsylvania","Erie PA","republican","no",32,"no",NA,"highschool","other","No","Married","other","republican",NA,"in person ","yes"
"1416","16974","Florida","Citrus FL","democrat","no",4,"no",NA,"highschool","employed","No","Married","own","democrat",NA,"in person ","no"
"1417","15487","Minnesota","Isanti MN","republican","no",4,"no","No","highschool","retired","Yes","Married","own","republican",NA,"in person ","yes"
"1418","91322","Pennsylvania","Jefferson PA",NA,"yes",8,"no","Yes","highschool","other","Yes","Married","own",NA,NA,NA,"no"
"1419","31251","Wisconsin","Dane WI","democrat","no",3,"no","Yes","highschool","other","Yes","Domestic partnership","rent","democrat",NA,"in person ","yes"
"1420","60415","Michigan","Wayne MI","republican","yes",32,"no","Yes","highschool","unemployed","Yes","Married","other",NA,NA,"in person ","no"
"1421","96381","Pennsylvania","Bucks PA","democrat","no",6,"yes","No","highschool","employed","Yes","Single","own","democrat",NA,"in person ","no"
"1422","54129","Michigan","Macomb MI","republican","no",10,"no","No","highschool","retired","Yes","Married","own","republican",NA,"in person ","no"
"1423","16264","Minnesota","Marshall MN","republican","no",32,"no","No","postgraduate","employed","Yes","Married","own",NA,NA,"in person ","no"
"1424","43252","Nevada","Clark NV","democrat","yes",10,"no","No","postgraduate","retired","Yes","Married","rent","democrat",NA,"in person","no"
"1425","54185","Florida","Polk FL","democrat","no",32,"no","No","postgraduate","employed","Yes","Married","own","democrat",NA,"in person","no"
"1426","72204","Pennsylvania","Berks PA","republican","no",2,"no","Yes","highschool","employed","Yes","Divorced","rent","republican",NA,"in person ","yes"
"1427","50983","Florida","Seminole FL",NA,"no",3,"no",NA,"highschool","unemployed","No","Married","rent",NA,NA,NA,"no"
"1428","85439","Pennsylvania","Luzerne PA","republican","no",1,"no","No","highschool","unemployed","Yes","Single","rent","democrat",NA,"in person ","no"
"1429","16483","Pennsylvania","Lehigh PA","republican","no",8,"no","No","highschool","employed","Yes","Married","own",NA,NA,"in person ","no"
"1430","35689","Colorado","Adams CO","republican","no",4,"no",NA,"highschool","retired","No","Married","own","republican",NA,"by mail","no"
"1431","72597","Wisconsin","Rock WI","democrat","no",3,"no","No","highschool","retired","Yes","Divorced","own","democrat",NA,"by mail","yes"
"1432","86334","Minnesota","Kandiyohi MN",NA,"no",1,"no",NA,"highschool","retired","No","Divorced","rent","democrat",NA,"in person ","yes"
"1433","76976","Florida","Palm Beach FL","republican","no",6,"no","No","highschool","retired","Yes","Divorced","own",NA,NA,"in person","yes"
"1434","74143","Georgia","Gwinnett GA","republican",NA,10,"no","No","highschool","retired","Yes","Married","own","republican",NA,"in person","yes"
"1435","78498","Florida","Wakulla FL","republican","no",3,"no",NA,"highschool","retired","No","Widowed","own","republican",NA,"in person","yes"
"1436","43442","North Carolina","Rowan NC","republican","no",3,"no",NA,"highschool","retired","No","Married","own",NA,NA,"in person","yes"
"1437","38652","Georgia","Cherokee GA","democrat","no",7,"no","No","postgraduate","employed","Yes","Divorced","own","democrat",NA,"in person","yes"
"1438","11055","Florida","Pasco FL","democrat","no",32,"no","No","postgraduate","retired","Yes","Divorced","own","democrat",NA,"by mail","yes"
"1439","73256","Florida","Hillsborough FL","republican","no",2,"no","No","postgraduate","retired","Yes","Divorced","own","republican",NA,"by mail","yes"
"1440","96003","Michigan","Macomb MI","democrat","no",3,"no","Yes","postgraduate","retired","Yes","Divorced","rent","democrat",NA,"by mail","yes"
"1441","62739","Georgia","Cobb GA","democrat","no",6,"no","Yes","postgraduate","employed","Yes","Married","own","democrat",NA,"in person","yes"
"1442","28373","Wisconsin","Marathon WI","democrat","no",8,"no",NA,"postgraduate","retired","No","Married","own","democrat",NA,"in person","yes"
"1443","34430","Pennsylvania","Bucks PA","democrat","no",8,"no","No","postgraduate","retired","Yes","Married","own","democrat",NA,"in person ","no"
"1444","97255","Arizona","Maricopa AZ","democrat","no",10,"no","Yes","undergraduate","retired","Yes","Married","own","democrat",NA,"by mail","yes"
"1445","86785","Minnesota","Polk MN","democrat","no",3,"no",NA,"undergraduate","employed","No","Single","rent","democrat",NA,"in person ","no"
"1446","96141","Georgia","Richmond GA","republican","no",6,"no","No","undergraduate","retired","Yes","Married","own","democrat",NA,"in person ","no"
"1447","45162","Michigan","Alpena MI",NA,"no",3,"yes","No","highschool","other","Yes","Married","own",NA,NA,NA,"yes"
"1448","33846","Virginia","Virginia Beach city VA","democrat","yes",8,"no",NA,"postgraduate","employed","No","Married","rent",NA,NA,"in person","no"
"1449","97885","Florida","Orange FL","democrat","no",9,"yes","No","postgraduate","other","Yes","Married","own","democrat",NA,"in person","no"
"1450","43805","Virginia","Newport News city VA","democrat","no",32,"no",NA,"highschool","retired","No","Married","own","democrat",NA,"in person","yes"
"1451","64184","Virginia","Chesapeake city VA","democrat","no",32,"yes","No","highschool","other","Yes","Married","rent","democrat",NA,"in person ","yes"
"1452","45466","Arizona","Pima AZ","republican","no",11,"no",NA,"postgraduate","retired","No","Married","own","republican",NA,"by mail","yes"
"1453","09067","North Carolina","Harnett NC","democrat","no",32,"no",NA,"postgraduate","retired","No","Married","own","democrat",NA,"in person","no"
"1454","73967","Florida","Hillsborough FL",NA,NA,6,"no",NA,"highschool","retired","No","Widowed","own","republican",NA,NA,"yes"
"1455","64176","Colorado","Jefferson CO","democrat","no",3,"no",NA,"highschool","unemployed","No","Single","rent","democrat",NA,"by mail","yes"
"1456","02981","Pennsylvania","Philadelphia PA","democrat","no",2,"no",NA,"postgraduate","retired","No","Divorced","rent","democrat",NA,"in person ","yes"
"1457","15607","Pennsylvania","Indiana PA","republican","no",4,"yes",NA,"highschool","employed","No","Domestic partnership","own",NA,NA,"in person ","no"
"1458","23186","Florida","Lake FL","democrat","no",9,"yes","No","undergraduate","employed","Yes","Married","own","democrat",NA,"in person","no"
"1459","52688","Virginia","Loudoun VA",NA,"yes",9,"no",NA,"undergraduate","employed","No","Married","own","democrat",NA,NA,"no"
"1460","31583","Georgia","Henry GA","republican","yes",32,"no","Yes","undergraduate","employed","Yes","Married","own","republican",NA,"in person","no"
"1461","99510","Florida","Alachua FL","democrat","no",2,"no","Yes","undergraduate","other","Yes","Married","rent","democrat",NA,"by mail","no"
"1462","17237","Pennsylvania","Allegheny PA","democrat","no",6,"no","Yes","highschool","employed","Yes","Married","own","democrat",NA,"by mail","no"
"1463","63847","Colorado","El Paso CO","democrat","no",3,"no","No","highschool","other","Yes","Divorced","other","democrat",NA,"by mail","yes"
"1464","40757","Florida","Volusia FL","democrat","no",4,"no",NA,"highschool","retired","No","Divorced","own","democrat",NA,"by mail","yes"
"1465","89684","Minnesota","Clay MN",NA,"no",2,"no","Yes","highschool","other","Yes","Married","rent",NA,NA,"in person ","yes"
"1466","18112","Minnesota","Hennepin MN","democrat","no",5,"no","No","highschool","employed","Yes","Widowed","own","democrat",NA,"in person","no"
"1467","22915","Minnesota","Dodge MN","democrat","no",11,"no",NA,"highschool","employed","No","Married","own","democrat",NA,"in person ","no"
"1468","70720","North Carolina","Cumberland NC","republican","no",9,"no",NA,"highschool","other","No","Married","own","republican",NA,"in person","yes"
"1469","98553","Nevada","Clark NV","democrat","no",3,"no","No","highschool","retired","Yes","Divorced","other","democrat",NA,"by mail","yes"
"1470","80625","North Carolina","Wake NC","republican","yes",12,"no","No","highschool","employed","Yes","Divorced","own","republican",NA,"in person ","yes"
"1471","32126","North Carolina","Mecklenburg NC","republican","no",9,"no","No","highschool","employed","Yes","Domestic partnership","own","republican",NA,"in person","no"
"1472","41767","Florida","Duval FL","republican","no",32,"no",NA,"highschool","employed","No","Married","own","republican",NA,"in person","no"
"1473","71724","Virginia","Chesapeake city VA","democrat","yes",32,"no","No","highschool","other","Yes","Domestic partnership","rent","democrat",NA,"in person ","yes"
"1474","55602","Minnesota","Washington MN","democrat","no",32,"no","No","highschool","retired","Yes","Married","own","democrat",NA,"in person","no"
"1475","40028","Florida","Palm Beach FL",NA,"no",1,"no","Yes","highschool","other","Yes","Divorced","rent",NA,NA,NA,"yes"
"1476","33262","Florida","Pinellas FL","democrat","no",32,"no","No","undergraduate","employed","Yes","Single","rent","democrat",NA,"in person ","no"
"1477","51892","Pennsylvania","Allegheny PA",NA,"no",6,"yes","No","postgraduate","employed","Yes","Divorced","rent","republican",NA,"in person ","no"
"1478","66574","North Carolina","Buncombe NC",NA,"no",11,"no","Yes","postgraduate","employed","Yes","Married","own","democrat",NA,"in person","no"
"1479","28352","Wisconsin","Waukesha WI","republican","no",1,"no",NA,"postgraduate","unemployed","No","Divorced","other","republican",NA,"in person ","yes"
"1480","70461","North Carolina","Guilford NC",NA,"no",12,"no",NA,"postgraduate","employed","No","Married","own","republican",NA,"in person ","no"
"1481","67374","Colorado","Jefferson CO","republican","no",11,"no",NA,"postgraduate","employed","No","Married","own","republican",NA,"by mail","no"
"1482","23508","Arizona","Navajo AZ","republican","no",2,"no","No","postgraduate","unemployed","Yes","Married","own","republican",NA,"by mail","no"
"1483","59063","Arizona","Maricopa AZ","democrat","yes",5,"no","Yes","postgraduate","unemployed","Yes","Divorced","own","democrat",NA,"by mail","no"
"1484","63712","Virginia","Chesterfield VA",NA,"yes",32,"yes","No","highschool","unemployed","Yes","Single","rent","democrat",NA,NA,"yes"
"1485","43773","Pennsylvania","Mc Kean PA",NA,"no",2,"no","No","highschool","other","Yes","Married","own",NA,NA,NA,"yes"
"1486","95177","New Hampshire","Hillsborough NH",NA,"no",3,"no","No","highschool","unemployed","Yes","Married","rent",NA,NA,NA,"no"
"1487","91238","Michigan","Wayne MI","republican","no",2,"no","No","highschool","retired","Yes","Widowed","rent","republican",NA,"by mail","yes"
"1488","79279","Virginia","Henrico VA","republican","no",32,"no","No","highschool","retired","Yes","Divorced","own","republican",NA,"in person ","yes"
"1489","62673","Virginia","Prince William VA","republican","no",10,"no",NA,"highschool","employed","No","Married","own","republican",NA,"in person","yes"
"1490","76726","Michigan","Kent MI","democrat","no",5,"yes","Yes","highschool","retired","Yes","Married","own","democrat",NA,"by mail","no"
"1491","24128","Arizona","Pinal AZ","democrat","no",32,"yes","No","highschool","retired","Yes","Married","own","democrat",NA,"by mail","yes"
"1492","24493","Pennsylvania","York PA","republican","no",32,"no",NA,"highschool","retired","No","Married","own","republican",NA,"by mail","yes"
"1493","01918","Arizona","Gila AZ","democrat","no",32,"no",NA,"highschool","employed","No","Domestic partnership","own","democrat",NA,"by mail","yes"
"1494","41169","North Carolina","Chatham NC","democrat","no",32,"no","No","highschool","retired","Yes","Married","own","democrat",NA,"in person","yes"
"1495","95373","Florida","Duval FL","republican","no",2,"no","No","highschool","retired","Yes","Divorced","own","republican",NA,"by mail","yes"
"1496","06321","Florida","Bay FL",NA,"no",4,"no","Yes","highschool","retired","Yes","Married","rent","democrat",NA,"in person ","yes"
"1497","43503","Virginia","Stafford VA","republican","no",4,"no","Yes","highschool","retired","Yes","Married","own","democrat",NA,"in person ","no"
"1498","86585","Arizona","Maricopa AZ","democrat","yes",9,"no",NA,"undergraduate","employed","No","Married","own","democrat",NA,"by mail","yes"
